"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 27 02:39:17 GMT 2023","Fri Jan 27 02:39:18 GMT 2023","370","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Service code requires schedule conversion","","","","","POST Create service code",""
"passed","Fri Jan 27 02:39:11 GMT 2023","Fri Jan 27 02:39:12 GMT 2023","655","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Authorization deleted Copy","","","","","create authorization",""
"passed","Fri Jan 27 02:40:49 GMT 2023","Fri Jan 27 02:40:51 GMT 2023","1585","/timesheet/PRAC-840 Timesheet Exception Migration Group 3: Timesheet Conversion Requirements/Service Lines - Service date is required","","","","","POST Service date is required",""
"passed","Fri Jan 27 02:40:23 GMT 2023","Fri Jan 27 02:40:28 GMT 2023","4727","/timesheet/PRAC-838 Timesheet Exception Migration Group 1: Security & Permissions/Invalid authorization","","","","","POST Invalid authorization",""
"passed","Fri Jan 27 02:40:39 GMT 2023","Fri Jan 27 02:40:40 GMT 2023","390","/timesheet/PRAC-838 Timesheet Exception Migration Group 1: Security & Permissions/The appointment is no longer active","","","","","Custom rate",""
"passed","Fri Jan 27 02:38:20 GMT 2023","Fri Jan 27 02:38:21 GMT 2023","303","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Service Lines - Admin notes must be at least 140 characters","","","","","Default rate",""
"passed","Fri Jan 27 02:30:45 GMT 2023","Fri Jan 27 02:30:47 GMT 2023","1829","/timesheet/PRAC-957 - Draft Timesheet API - List Endpoint/PRAC-953 - Sort","","","","","GET All Timesheets Sort-ProviderLastName",""
"passed","Fri Jan 27 02:29:44 GMT 2023","Fri Jan 27 02:29:45 GMT 2023","1382","/abctemplate","","","","","/abctemplate/testPutTemplates",""
"passed","Fri Jan 27 02:41:28 GMT 2023","Fri Jan 27 02:41:29 GMT 2023","593","/timesheet/PRAC-1004  Converted Timesheet PUT endpoint/Billing > Timesheets > Allow Conversion Modification /The employee doesn't have permission","","","","","POST Create service code",""
"passed","Fri Jan 27 02:34:02 GMT 2023","Fri Jan 27 02:34:02 GMT 2023","265","/timesheet/PRAC-951 - Draft Time Sheet API - Update and Delete/403","","","","","POST Insert Timesheet",""
"passed","Fri Jan 27 02:35:59 GMT 2023","Fri Jan 27 02:36:01 GMT 2023","1544","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","PUT Update Timesheet Signature is empty",""
"passed","Fri Jan 27 02:41:37 GMT 2023","Fri Jan 27 02:41:37 GMT 2023","507","/timesheet/PRAC-1004  Converted Timesheet PUT endpoint","","","","","POST Converted Timesheet",""
"passed","Fri Jan 27 02:29:45 GMT 2023","Fri Jan 27 02:29:47 GMT 2023","1642","/account","","","","","/account/testAccountReset",""
"passed","Fri Jan 27 02:41:34 GMT 2023","Fri Jan 27 02:41:34 GMT 2023","286","/timesheet/PRAC-1004  Converted Timesheet PUT endpoint/Billing > Timesheets > Allow Conversion Modification /The employee doesn't have permission","","","","","DELETE Service Code",""
"passed","Fri Jan 27 02:39:09 GMT 2023","Fri Jan 27 02:39:09 GMT 2023","355","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Authorization deleted Copy","","","","","POST Create service code",""
"passed","Fri Jan 27 02:41:28 GMT 2023","Fri Jan 27 02:41:28 GMT 2023","418","/timesheet/PRAC-1004  Converted Timesheet PUT endpoint/Billing > Timesheets > Allow Conversion Modification /The employee doesn't have permission","","","","","prmission",""
"passed","Fri Jan 27 02:35:41 GMT 2023","Fri Jan 27 02:35:41 GMT 2023","356","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","GET Timesheet",""
"passed","Fri Jan 27 02:39:55 GMT 2023","Fri Jan 27 02:39:55 GMT 2023","780","/timesheet/PRAC-841 Timesheet Exception Migration Group 4: Authorizations & Scheduling/There was no authorization or billing code setup with the selected appointment","","","","","pre-requestSchedulingAddcourse",""
"passed","Fri Jan 27 02:40:51 GMT 2023","Fri Jan 27 02:40:51 GMT 2023","343","/timesheet/PRAC-840 Timesheet Exception Migration Group 3: Timesheet Conversion Requirements/Service address required","","","","","POST Create service code",""
"passed","Fri Jan 27 02:30:43 GMT 2023","Fri Jan 27 02:30:44 GMT 2023","263","/timesheet/PRAC-957 - Draft Timesheet API - List Endpoint/PRAC-953 - Sort","","","","","POST Insert Timesheet for Client-355707(Hurricane Matthew) and Employee-361275(Tuna Fish)",""
"passed","Fri Jan 27 02:41:18 GMT 2023","Fri Jan 27 02:41:19 GMT 2023","235","/timesheet/PRAC-1177 - Warning text should be updated on validation Enum 146 Copy","","","","","Default rate",""
"passed","Fri Jan 27 02:33:23 GMT 2023","Fri Jan 27 02:33:24 GMT 2023","1556","/timesheet/PRAC-953 - Draft Time Sheet API - Get Timesheet List/DraftTimesheet -> Access permissions. - ZSquash1/Password1!/364908","","","","","GET Timesheet sort - ProviderFirstName",""
"passed","Fri Jan 27 02:34:58 GMT 2023","Fri Jan 27 02:34:58 GMT 2023","298","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","GET Timesheet",""
"passed","Fri Jan 27 02:35:52 GMT 2023","Fri Jan 27 02:35:52 GMT 2023","291","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","GET Timesheet",""
"passed","Fri Jan 27 02:38:24 GMT 2023","Fri Jan 27 02:38:24 GMT 2023","330","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Service Lines - Admin notes must be at least 140 characters","","","","","DELETE Service Code",""
"passed","Fri Jan 27 02:40:51 GMT 2023","Fri Jan 27 02:40:51 GMT 2023","297","/timesheet/PRAC-840 Timesheet Exception Migration Group 3: Timesheet Conversion Requirements/Service address required","","","","","Default rate",""
"passed","Fri Jan 27 02:31:00 GMT 2023","Fri Jan 27 02:31:00 GMT 2023","747","/timesheet/PRAC-957 - Draft Timesheet API - List Endpoint","","","","","GET Event Timesheet by Event Id",""
"passed","Fri Jan 27 02:30:25 GMT 2023","Fri Jan 27 02:30:26 GMT 2023","590","/timesheet/Setup","","","","","POST Insert Timesheet Copy",""
"passed","Fri Jan 27 02:40:06 GMT 2023","Fri Jan 27 02:40:07 GMT 2023","890","/timesheet/PRAC-841 Timesheet Exception Migration Group 4: Authorizations & Scheduling/Amount exceeds maximum authorized","","","","","create authorization",""
"passed","Fri Jan 27 02:34:28 GMT 2023","Fri Jan 27 02:34:28 GMT 2023","333","/timesheet/Setup","","","","","POST Insert Timesheet",""
"passed","Fri Jan 27 02:37:55 GMT 2023","Fri Jan 27 02:37:55 GMT 2023","168","/timesheet/PRAC-1224 Timesheets API - Return Resource Name for Draft & Converted Timesheets","","","","","DELETE Service Code",""
"passed","Fri Jan 27 02:40:01 GMT 2023","Fri Jan 27 02:40:05 GMT 2023","4595","/timesheet/PRAC-841 Timesheet Exception Migration Group 4: Authorizations & Scheduling/The appointment duration is longer","","","","","POST The appointment duration is longer",""
"passed","Fri Jan 27 02:41:36 GMT 2023","Fri Jan 27 02:41:36 GMT 2023","367","/timesheet/PRAC-1004  Converted Timesheet PUT endpoint","","","","","Default rate",""
"passed","Fri Jan 27 02:29:44 GMT 2023","Fri Jan 27 02:29:45 GMT 2023","1165","/account","","","","","/account/testAccountDelete",""
"passed","Fri Jan 27 02:36:42 GMT 2023","Fri Jan 27 02:36:43 GMT 2023","516","/timesheet/PRAC-961 -  Draft Timesheets API - GET Timesheet Exceptions By TimesheetId","","","","","GET Event Timesheet by Event Id",""
"passed","Fri Jan 27 02:37:50 GMT 2023","Fri Jan 27 02:37:50 GMT 2023","285","/timesheet/PRAC-1224 Timesheets API - Return Resource Name for Draft & Converted Timesheets","","","","","Custom rate",""
"passed","Fri Jan 27 02:30:43 GMT 2023","Fri Jan 27 02:30:43 GMT 2023","333","/timesheet/PRAC-957 - Draft Timesheet API - List Endpoint/PRAC-953 - Sort","","","","","GET Event Timesheet for Client-355707(Hurricane Matthew) and Employee-361275(Tuna Fish)",""
"passed","Fri Jan 27 02:32:26 GMT 2023","Fri Jan 27 02:32:26 GMT 2023","277","/timesheet/PRAC-865 Prevent appointment deletion when a draft or timesheet have been created - API","","","","","GET Event Timesheet",""
"passed","Fri Jan 27 02:30:57 GMT 2023","Fri Jan 27 02:30:57 GMT 2023","289","/timesheet/PRAC-957 - Draft Timesheet API - List Endpoint","","","","","auth",""
"passed","Fri Jan 27 02:40:18 GMT 2023","Fri Jan 27 02:40:21 GMT 2023","2512","/timesheet/PRAC-838 Timesheet Exception Migration Group 1: Security & Permissions/The appointment has already been converted","","","","","POST The appointment has already been converted",""
"passed","Fri Jan 27 02:39:28 GMT 2023","Fri Jan 27 02:39:29 GMT 2023","550","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Note Template Required","","","","","pre-requestSchedulingAddcourse",""
"passed","Fri Jan 27 02:34:06 GMT 2023","Fri Jan 27 02:34:06 GMT 2023","237","/timesheet/PRAC-951 - Draft Time Sheet API - Update and Delete","","","","","auth",""
"passed","Fri Jan 27 02:38:20 GMT 2023","Fri Jan 27 02:38:20 GMT 2023","238","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Service Lines - Admin notes are required","","","","","DELETE Service Code",""
"passed","Fri Jan 27 02:40:47 GMT 2023","Fri Jan 27 02:40:47 GMT 2023","352","/timesheet/PRAC-840 Timesheet Exception Migration Group 3: Timesheet Conversion Requirements/Service Lines - Service date is required","","","","","POST Create service code",""
"passed","Fri Jan 27 02:38:15 GMT 2023","Fri Jan 27 02:38:15 GMT 2023","310","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Service Lines - Admin notes are required","","","","","POST Create service code",""
"passed","Fri Jan 27 02:40:23 GMT 2023","Fri Jan 27 02:40:23 GMT 2023","378","/timesheet/PRAC-838 Timesheet Exception Migration Group 1: Security & Permissions/Invalid authorization","","","","","Edit service code",""
"passed","Fri Jan 27 02:38:50 GMT 2023","Fri Jan 27 02:38:51 GMT 2023","259","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Service Lines - Copay has a precision of 6 and scale of 2 (####.##)","","","","","DELETE Service Code",""
"passed","Fri Jan 27 02:32:31 GMT 2023","Fri Jan 27 02:32:33 GMT 2023","1700","/timesheet/PRAC-953 - Draft Time Sheet API - Get Timesheet List/Billing-> Access permissions - CGarcia6/Password1!/290681","","","","","GET Timesheet sort - ClientContactId",""
"passed","Fri Jan 27 02:39:37 GMT 2023","Fri Jan 27 02:39:38 GMT 2023","260","/timesheet/PRAC-866  Validation Service - Segment Start/End Time Modification/Change Start/End Time ","","","","","DELETE Service Code",""
"passed","Fri Jan 27 02:41:20 GMT 2023","Fri Jan 27 02:41:23 GMT 2023","3745","/timesheet/PRAC-1177 - Warning text should be updated on validation Enum 146 Copy","","","","","POST Service notes are required",""
"passed","Fri Jan 27 02:34:47 GMT 2023","Fri Jan 27 02:34:49 GMT 2023","1476","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","PUT Update Timesheet StartTimeScheduled s exceeded 86,400",""
"passed","Fri Jan 27 02:41:14 GMT 2023","Fri Jan 27 02:41:15 GMT 2023","857","/timesheet/PRAC-1185 - Update language of verification exception","","","","","pre-requestSchedulingAddcourse",""
"passed","Fri Jan 27 02:29:55 GMT 2023","Fri Jan 27 02:29:56 GMT 2023","1194","/abctemplate","","","","","/abctemplate/testDeleteOptionToTemplate",""
"passed","Fri Jan 27 02:32:28 GMT 2023","Fri Jan 27 02:32:30 GMT 2023","1760","/timesheet/PRAC-719 Draft Timesheets API ","","","","","GET Timesheet Draft",""
"passed","Fri Jan 27 02:41:40 GMT 2023","Fri Jan 27 02:41:40 GMT 2023","290","/timesheet/PRAC-1004  Converted Timesheet PUT endpoint","","","","","GET Timesheet convert",""
"passed","Fri Jan 27 02:37:56 GMT 2023","Fri Jan 27 02:37:56 GMT 2023","282","/timesheet/PRAC-1177 - Warning text should be updated on validation Enum 146","","","","","Edit service code",""
"passed","Fri Jan 27 02:33:30 GMT 2023","Fri Jan 27 02:33:33 GMT 2023","2883","/timesheet/PRAC-953 - Draft Time Sheet API - Get Timesheet List/DraftTimesheet -> Access permissions. - ZSquash1/Password1!/364908","","","","","GET Timesheet sort - StartTime",""
"passed","Fri Jan 27 02:30:12 GMT 2023","Fri Jan 27 02:30:13 GMT 2023","405","/timesheet/Setup","","","","","authOldAPI",""
"passed","Fri Jan 27 02:36:34 GMT 2023","Fri Jan 27 02:36:35 GMT 2023","1578","/timesheet/PRAC-982 Unauthorized service-code requests returns 500 instead of 403","","","","","testPostBillingnewServiceCode",""
"passed","Fri Jan 27 02:36:12 GMT 2023","Fri Jan 27 02:36:12 GMT 2023","318","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","GET Timesheet",""
"passed","Fri Jan 27 02:39:17 GMT 2023","Fri Jan 27 02:39:17 GMT 2023","217","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Authorization deleted Copy","","","","","DELETE Service Code",""
"passed","Fri Jan 27 02:34:37 GMT 2023","Fri Jan 27 02:34:38 GMT 2023","309","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","GET Timesheet",""
"passed","Fri Jan 27 02:31:54 GMT 2023","Fri Jan 27 02:31:56 GMT 2023","1782","/timesheet/PRAC-957 - Draft Timesheet API - List Endpoint","","","","","GET Timesheet Filter by time in descending order",""
"passed","Fri Jan 27 02:40:47 GMT 2023","Fri Jan 27 02:40:47 GMT 2023","293","/timesheet/PRAC-840 Timesheet Exception Migration Group 3: Timesheet Conversion Requirements/Service Lines - Service date is required","","","","","Custom rate",""
"passed","Fri Jan 27 02:40:55 GMT 2023","Fri Jan 27 02:40:55 GMT 2023","419","/timesheet/PRAC-840 Timesheet Exception Migration Group 3: Timesheet Conversion Requirements/Time worked","","","","","POST Create service code",""
"passed","Fri Jan 27 02:34:43 GMT 2023","Fri Jan 27 02:34:44 GMT 2023","286","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","GET Timesheet",""
"passed","Fri Jan 27 02:40:22 GMT 2023","Fri Jan 27 02:40:23 GMT 2023","811","/timesheet/PRAC-838 Timesheet Exception Migration Group 1: Security & Permissions/Invalid authorization","","","","","pre-requestSchedulingAddcourse",""
"passed","Fri Jan 27 02:40:45 GMT 2023","Fri Jan 27 02:40:46 GMT 2023","1740","/timesheet/PRAC-840 Timesheet Exception Migration Group 3: Timesheet Conversion Requirements/Units of service","","","","","POST Units of service",""
"passed","Fri Jan 27 02:38:31 GMT 2023","Fri Jan 27 02:38:31 GMT 2023","319","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Service Lines - Service notes must be at least 140 characters","","","","","Default rate",""
"passed","Fri Jan 27 02:34:02 GMT 2023","Fri Jan 27 02:34:03 GMT 2023","244","/timesheet/PRAC-951 - Draft Time Sheet API - Update and Delete/403","","","","","Login to Members as Zucchini Squash",""
"passed","Fri Jan 27 02:35:36 GMT 2023","Fri Jan 27 02:35:38 GMT 2023","2158","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","PUT Update Timesheet RateClientAgreed is less 0",""
"passed","Fri Jan 27 02:36:55 GMT 2023","Fri Jan 27 02:36:55 GMT 2023","530","/timesheet/PRAC-1027 - Update New Timesheet Endpoints for Updated DTO/403 Copy","","","","","POST Timesheets Convert-Draft Id 403",""
"passed","Fri Jan 27 02:36:28 GMT 2023","Fri Jan 27 02:36:29 GMT 2023","316","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","GET Timesheet",""
"passed","Fri Jan 27 02:34:07 GMT 2023","Fri Jan 27 02:34:08 GMT 2023","255","/timesheet/PRAC-951 - Draft Time Sheet API - Update and Delete","","","","","GET Timesheet",""
"passed","Fri Jan 27 02:35:47 GMT 2023","Fri Jan 27 02:35:48 GMT 2023","1500","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","PUT Update Timesheet RateClientDriveHourly is exceeded scale 18 and precision 5",""
"passed","Fri Jan 27 02:35:00 GMT 2023","Fri Jan 27 02:35:00 GMT 2023","301","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","GET Timesheet",""
"passed","Fri Jan 27 02:30:37 GMT 2023","Fri Jan 27 02:30:37 GMT 2023","555","/timesheet/PRAC-957 - Draft Timesheet API - List Endpoint/PRAC-953 - Sort","","","","","pre-requestSchedulingAddcourse for Client-290555(Clara Plante) and Employee-361275(Tuna Fish)",""
"passed","Fri Jan 27 02:36:33 GMT 2023","Fri Jan 27 02:36:34 GMT 2023","252","/timesheet/PRAC-982 Unauthorized service-code requests returns 500 instead of 403","","","","","290681",""
"passed","Fri Jan 27 02:32:54 GMT 2023","Fri Jan 27 02:32:56 GMT 2023","2179","/timesheet/PRAC-953 - Draft Time Sheet API - Get Timesheet List/Billing-> Access permissions - CGarcia6/Password1!/290681","","","","","GET Timesheet DurationMismatch",""
"passed","Fri Jan 27 02:30:57 GMT 2023","Fri Jan 27 02:30:57 GMT 2023","586","/timesheet/PRAC-957 - Draft Timesheet API - List Endpoint/PRAC-953 - Sort","","","","","DELETE Timecheet",""
"passed","Fri Jan 27 02:35:12 GMT 2023","Fri Jan 27 02:35:13 GMT 2023","360","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","GET Timesheet",""
"passed","Fri Jan 27 02:33:41 GMT 2023","Fri Jan 27 02:33:42 GMT 2023","1618","/timesheet/PRAC-953 - Draft Time Sheet API - Get Timesheet List/DraftTimesheet -> Access permissions. - ZSquash1/Password1!/364908","","","","","GET Timesheet DurationMismatch",""
"passed","Fri Jan 27 02:29:51 GMT 2023","Fri Jan 27 02:29:54 GMT 2023","2427","/abctemplate","","","","","/abctemplate/testPutFunctionToOptionOfTemplate",""
"passed","Fri Jan 27 02:30:37 GMT 2023","Fri Jan 27 02:30:38 GMT 2023","663","/timesheet/PRAC-957 - Draft Timesheet API - List Endpoint/PRAC-953 - Sort","","","","","GET Event Timesheet for Client-290555(Clara Plante)and Employee-361275(Tuna Fish)",""
"passed","Fri Jan 27 02:34:31 GMT 2023","Fri Jan 27 02:34:33 GMT 2023","1792","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","PUT Update Timesheet SchedulingSegmentId is empty",""
"passed","Fri Jan 27 02:39:18 GMT 2023","Fri Jan 27 02:39:18 GMT 2023","322","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Service code requires schedule conversion","","","","","Default rate",""
"passed","Fri Jan 27 02:38:15 GMT 2023","Fri Jan 27 02:38:16 GMT 2023","304","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Service Lines - Admin notes are required","","","","","Default rate",""
"passed","Fri Jan 27 02:39:25 GMT 2023","Fri Jan 27 02:39:27 GMT 2023","2177","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Notes - Fields are required","","","","","POST Notes - Fields are required",""
"passed","Fri Jan 27 02:38:55 GMT 2023","Fri Jan 27 02:38:55 GMT 2023","468","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Payor does not have a fee schedule for the service code in the appointment, a fee schedule needs to selected at the time of conversion","","","","","POST Create service code",""
"passed","Fri Jan 27 02:30:26 GMT 2023","Fri Jan 27 02:30:26 GMT 2023","535","/timesheet/PRAC-957 - Draft Timesheet API - List Endpoint/PRAC-953 - Sort","","","","","pre-requestSchedulingAddcourse for Employee-361275(Tuna Fish)",""
"passed","Fri Jan 27 02:34:06 GMT 2023","Fri Jan 27 02:34:07 GMT 2023","343","/timesheet/PRAC-951 - Draft Time Sheet API - Update and Delete","","","","","authOldAPI",""
"passed","Fri Jan 27 02:36:20 GMT 2023","Fri Jan 27 02:36:20 GMT 2023","318","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","GET Timesheet",""
"passed","Fri Jan 27 02:38:15 GMT 2023","Fri Jan 27 02:38:15 GMT 2023","323","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Service code requires authorization","","","","","DELETE Service Code",""
"passed","Fri Jan 27 02:38:21 GMT 2023","Fri Jan 27 02:38:21 GMT 2023","299","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Service Lines - Admin notes must be at least 140 characters","","","","","Custom rate",""
"passed","Fri Jan 27 02:37:04 GMT 2023","Fri Jan 27 02:37:06 GMT 2023","1213","/timesheet/PRAC-1027 - Update New Timesheet Endpoints for Updated DTO","","","","","PUT Insert Timesheet",""
"passed","Fri Jan 27 02:34:33 GMT 2023","Fri Jan 27 02:34:34 GMT 2023","504","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","GET Timesheet",""
"passed","Fri Jan 27 02:35:51 GMT 2023","Fri Jan 27 02:35:52 GMT 2023","1486","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","PUT Update Timesheet RateProviderDriveMileage is exceeded scale 18 and precision 5",""
"passed","Fri Jan 27 02:37:27 GMT 2023","Fri Jan 27 02:37:28 GMT 2023","178","/timesheet/PRAC-1132 - The API endpoint for Edit and Convert timesheet is not allowing empty fee schedule id vlaue to be passed","","","","","GET Event Timesheet by Event Id 400",""
"passed","Fri Jan 27 02:38:51 GMT 2023","Fri Jan 27 02:38:51 GMT 2023","348","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Restrict Early Timesheet Conversion","","","","","Default rate",""
"passed","Fri Jan 27 02:35:38 GMT 2023","Fri Jan 27 02:35:39 GMT 2023","334","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","GET Timesheet",""
"passed","Fri Jan 27 02:41:30 GMT 2023","Fri Jan 27 02:41:30 GMT 2023","576","/timesheet/PRAC-1004  Converted Timesheet PUT endpoint/Billing > Timesheets > Allow Conversion Modification /The employee doesn't have permission","","","","","auth",""
"passed","Fri Jan 27 02:38:42 GMT 2023","Fri Jan 27 02:38:42 GMT 2023","640","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Place of service is required","","","","","pre-requestSchedulingAddcourse",""
"passed","Fri Jan 27 02:39:27 GMT 2023","Fri Jan 27 02:39:27 GMT 2023","252","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Notes - Fields are required","","","","","DELETE Service Code",""
"passed","Fri Jan 27 02:37:30 GMT 2023","Fri Jan 27 02:37:32 GMT 2023","2644","/timesheet/PRAC-1132 - The API endpoint for Edit and Convert timesheet is not allowing empty fee schedule id vlaue to be passed","","","","","DELETE Timecheet",""
"passed","Fri Jan 27 02:37:56 GMT 2023","Fri Jan 27 02:38:00 GMT 2023","3117","/timesheet/PRAC-1177 - Warning text should be updated on validation Enum 146","","","","","POST Service notes are required",""
"passed","Fri Jan 27 02:40:00 GMT 2023","Fri Jan 27 02:40:00 GMT 2023","561","/timesheet/PRAC-841 Timesheet Exception Migration Group 4: Authorizations & Scheduling/The appointment duration is longer","","","","","pre-requestSchedulingAddcourse",""
"passed","Fri Jan 27 02:32:26 GMT 2023","Fri Jan 27 02:32:26 GMT 2023","623","/timesheet/PRAC-865 Prevent appointment deletion when a draft or timesheet have been created - API","","","","","pre-requestSchedulingAddcourse",""
"passed","Fri Jan 27 02:31:28 GMT 2023","Fri Jan 27 02:31:32 GMT 2023","3398","/timesheet/PRAC-957 - Draft Timesheet API - List Endpoint","","","","","GET Timesheet  Filter by the Today",""
"passed","Fri Jan 27 02:35:57 GMT 2023","Fri Jan 27 02:35:59 GMT 2023","2132","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","PUT Update Timesheet SignatureName is empty",""
"passed","Fri Jan 27 02:35:22 GMT 2023","Fri Jan 27 02:35:24 GMT 2023","1684","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","PUT Update Timesheet DriveMileageScheduled is less 0",""
"passed","Fri Jan 27 02:37:45 GMT 2023","Fri Jan 27 02:37:45 GMT 2023","289","/timesheet/PRAC-1165 - Timesheets - Converted Timesheet Does Not Require Fee Schedule Id ","","","","","Custom rate",""
"passed","Fri Jan 27 02:38:26 GMT 2023","Fri Jan 27 02:38:27 GMT 2023","351","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Service Lines - Service notes are required","","","","","Edit service code",""
"passed","Fri Jan 27 02:31:24 GMT 2023","Fri Jan 27 02:31:25 GMT 2023","801","/timesheet/PRAC-957 - Draft Timesheet API - List Endpoint","","","","","DELETE Timecheet",""
"passed","Fri Jan 27 02:32:26 GMT 2023","Fri Jan 27 02:32:27 GMT 2023","258","/timesheet/PRAC-865 Prevent appointment deletion when a draft or timesheet have been created - API","","","","","POST Insert Timesheet",""
"passed","Fri Jan 27 02:34:11 GMT 2023","Fri Jan 27 02:34:11 GMT 2023","370","/timesheet/PRAC-951 - Draft Time Sheet API - Update and Delete","","","","","pre-requestSchedulingAddcourse",""
"passed","Fri Jan 27 02:29:40 GMT 2023","Fri Jan 27 02:29:42 GMT 2023","1678","Auth","","","","","authOldAPI",""
"passed","Fri Jan 27 02:35:47 GMT 2023","Fri Jan 27 02:35:47 GMT 2023","326","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","GET Timesheet",""
"passed","Fri Jan 27 02:39:23 GMT 2023","Fri Jan 27 02:39:24 GMT 2023","288","/timesheet/PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup/Notes - Fields are required","","","","","Default rate",""
"passed","Fri Jan 27 02:35:29 GMT 2023","Fri Jan 27 02:35:30 GMT 2023","310","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","GET Timesheet",""
"passed","Fri Jan 27 02:34:03 GMT 2023","Fri Jan 27 02:34:06 GMT 2023","2704","/timesheet/PRAC-951 - Draft Time Sheet API - Update and Delete/403","","","","","DELETE Timesheet 403 if emplyoee has no permissions",""
"passed","Fri Jan 27 02:33:14 GMT 2023","Fri Jan 27 02:33:16 GMT 2023","2818","/timesheet/PRAC-953 - Draft Time Sheet API - Get Timesheet List/DraftTimesheet -> Access permissions. - ZSquash1/Password1!/364908","","","","","GET Timesheet sort - ClientContactId",""
"passed","Fri Jan 27 02:36:05 GMT 2023","Fri Jan 27 02:36:05 GMT 2023","315","/timesheet/PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","","GET Timesheet",""
"passed","Fri Jan 27 02:37:51 GMT 2023","Fri Jan 27 02:37:51 GMT 2023","588","/timesheet/PRAC-1224 Timesheets API - Return Resource Name for Draft & Converted Timesheets","","","","","POST Converted Timesheet",""
"passed","Fri Jan 27 02:29:54 GMT 2023","Fri Jan 27 02:29:55 GMT 2023","1154","/abctemplate","","","","","/abctemplate/testDeleteFunctionToOptionOfTemplate",""
